1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1535,0.0,4.0,0,0,0,0,400,1,1979.0,1535,2,7018,64.0,0.0,0,5,5,0,1979,1979,118858
983,813.0,4.0,1,400,4,380,483,2,1963.0,1796,2,7056,71.0,415.0,50,5,6,780,1963,1963,140000
951,0.0,2.0,1,285,5,666,327,1,1936.0,951,2,8765,50.0,0.0,28,6,4,951,1936,1950,106500
1120,1120.0,6.0,0,0,0,0,528,1,1979.0,2240,2,7018,64.0,0.0,0,5,5,0,1979,1979,142953
2364,0.0,2.86921381337252,4,2188,6,142,820,3,2009.0,2364,4,12919,100.0,760.0,67,5,9,2330,2009,2010,611657
1236,0.0,3.0,1,465,4,447,288,1,1961.0,1236,2,6993,65.0,0.0,0,7,5,912,1961,1994,135000
858,0.0,2.0,1,322,5,536,684,1,1979.0,858,2,7340,69.0,0.0,0,6,4,858,1971,1971,110000
1306,0.0,2.0,2,860,4,132,756,1,1968.0,1306,2,8712,64.0,0.0,0,7,5,992,1957,2000,153000
807,702.0,3.0,1,0,1,783,393,3,2003.0,1509,3,7875,63.0,0.0,75,5,7,783,2003,2003,180000
1670,0.0,3.0,1,0,1,1670,690,2,2006.0,1670,3,14859,50.0,27.0,60,5,7,1670,2006,2006,240000
902,0.0,3.0,1,599,6,277,288,1,1967.0,902,2,6173,69.0,75.0,0,6,5,876,1967,1967,125500
1063,0.0,3.0,1,354,3,412,280,2,1954.0,1063,2,9920,80.0,110.0,0,5,5,1056,1954,1954,128000
1636,0.0,3.0,1,63,6,1560,865,2,2006.0,1636,3,13501,116.0,208.0,60,5,8,1623,2006,2006,255000
1020,1037.0,3.0,1,223,3,794,180,3,1936.0,2057,3,11500,86.0,0.0,0,7,7,1017,1936,1987,250000
902,0.0,2.0,3,301,4,239,484,1,1983.0,902,2,8885,69.0,0.0,0,5,5,864,1983,1983,131000
742,742.0,3.0,1,0,1,742,390,3,2005.0,1484,3,12589,149.0,0.0,24,5,6,742,2005,2005,174000
1105,1169.0,5.0,1,443,3,662,480,1,1960.0,2274,2,11600,80.0,361.0,0,5,5,1105,1960,1960,154300
1268,0.0,3.0,3,196,5,1072,252,1,1978.0,1268,3,9286,69.0,0.0,0,7,5,1268,1977,1989,143500
1015,0.0,3.0,1,489,3,279,450,1,1925.0,1015,2,6120,51.0,0.0,0,7,5,768,1925,1950,88000
1001,1001.0,2.86921381337252,1,284,4,717,871,1,1949.0,2002,2,6270,82.0,0.0,0,6,5,1001,1949,1950,145000
612,612.0,2.0,3,294,6,318,528,2,2009.0,1224,3,3000,30.0,76.0,234,5,6,612,2009,2009,173733
546,546.0,3.0,1,0,1,546,286,1,1970.0,1092,2,2001,21.0,80.0,0,5,4,546,1970,1970,75000
480,0.0,2.86921381337252,3,50,4,430,308,1,1958.0,480,2,9000,50.0,0.0,0,3,2,480,1949,1950,35311
1229,0.0,3.0,1,1059,5,75,284,2,1956.0,1229,2,17140,69.0,0.0,0,6,4,1134,1956,1956,135000
912,1215.0,4.0,2,48,4,422,833,2,1991.0,2127,3,13125,103.0,0.0,192,5,7,1104,1991,1991,238000
1414,0.0,3.0,1,528,5,245,601,1,1990.0,1414,2,11029,87.0,0.0,51,8,6,1184,1958,2002,176500
936,785.0,3.0,1,814,6,114,471,1,1994.0,1721,3,8462,70.0,105.0,87,5,6,928,1994,1994,201000
1272,928.0,4.0,1,1084,5,188,0,0,1980.0,2200,2,8777,67.0,0.0,70,7,5,1272,1900,2003,145900
1316,0.0,3.0,1,28,6,1288,397,3,2005.0,1316,3,10237,65.0,0.0,0,5,6,1316,2005,2006,169990
1617,0.0,2.0,1,165,2,598,533,1,1993.0,1617,3,8012,50.0,0.0,69,5,6,1604,1993,1994,193000
1686,0.0,3.0,1,625,4,0,612,1,1980.0,1686,2,10240,79.0,157.0,131,6,6,1686,1980,1980,207500
1126,0.0,3.0,3,767,5,266,540,2,1977.0,1126,4,15611,69.0,0.0,0,6,5,1126,1977,1977,175000
1234,1140.0,4.0,1,0,1,1181,656,3,2003.0,2374,4,11999,93.0,340.0,100,5,8,1181,2003,2004,285000
1098,880.0,4.0,1,552,4,280,486,2,1968.0,1978,2,9900,69.0,342.0,43,5,7,832,1968,1968,176000
1788,0.0,3.0,3,0,1,1753,522,2,2001.0,1788,4,11838,69.0,0.0,151,5,8,1753,2001,2001,236500
993,1243.0,4.0,1,0,1,964,642,3,1997.0,2236,3,13006,69.0,285.0,0,5,7,964,1997,1997,222000
1466,0.0,3.0,3,16,6,1450,610,3,2007.0,1466,3,8925,73.0,0.0,18,5,8,1466,2007,2007,201000
925,0.0,2.86921381337252,1,338,4,121,429,1,1965.0,925,2,9100,70.0,0.0,0,6,5,925,1965,1965,117500
1905,0.0,3.0,1,0,1,1905,788,3,2006.0,1905,4,11670,84.0,302.0,191,5,9,1905,2006,2006,320000
1500,0.0,3.0,3,20,6,1480,570,2,2004.0,1500,3,8487,63.0,210.0,36,5,7,1500,2004,2004,190000
2069,0.0,4.0,4,425,6,160,505,2,1960.0,2069,3,27650,313.0,0.0,0,7,7,585,1960,2007,242000
747,0.0,1.0,2,0,1,600,528,1,1953.0,747,2,5825,52.0,108.0,0,5,4,600,1926,1953,79900
1200,0.0,2.0,1,833,1,343,555,2,2003.0,1200,3,10083,67.0,0.0,41,5,7,1176,2003,2003,184900
1113,858.0,3.0,2,341,6,772,689,2,2005.0,1971,3,9675,75.0,0.0,48,5,7,1113,2005,2005,253000
1391,571.0,3.0,2,464,6,927,868,2,2006.0,1962,3,8760,73.0,0.0,90,5,7,1391,2006,2006,239799
1207,1196.0,2.86921381337252,2,0,1,1032,349,1,1940.0,2403,2,24090,69.0,0.0,0,7,7,1032,1940,1950,244400
1728,0.0,4.0,4,936,3,396,574,1,1976.0,1728,2,12640,55.0,0.0,0,5,6,1728,1976,1976,150900
1022,1038.0,3.0,1,772,5,220,390,2,1999.0,2060,3,8755,69.0,298.0,0,5,7,992,1999,1999,214000
1440,0.0,4.0,4,1440,1,0,0,0,1980.0,1440,2,7711,42.0,0.0,0,3,4,1440,1977,1977,150000
1632,0.0,4.0,3,0,1,1632,576,1,1967.0,1632,2,25000,100.0,0.0,0,4,5,1632,1967,1967,143000
1344,0.0,3.0,1,111,6,354,525,2,1958.0,1344,3,14375,69.0,541.0,118,6,6,819,1958,1958,137500
1188,561.0,2.86921381337252,1,1088,2,0,456,1,1963.0,1869,2,8820,98.0,0.0,0,6,5,1088,1890,1996,124900
1144,0.0,3.0,3,748,1,102,796,2,1959.0,1144,2,8163,70.0,128.0,0,6,5,1144,1959,1959,143000
1629,0.0,3.0,3,1300,6,316,808,3,2002.0,1629,3,14536,85.0,236.0,252,5,8,1616,2002,2003,270000
936,840.0,3.0,0,0,1,936,474,2,2002.0,1776,3,14006,65.0,144.0,96,5,7,936,2002,2002,192500
1381,0.0,3.0,1,982,5,179,676,1,1972.0,1381,3,9360,78.0,0.0,0,7,6,1161,1972,2006,197500
864,0.0,3.0,1,398,5,317,720,2,1980.0,864,3,7200,60.0,0.0,0,8,5,864,1950,2002,129000
965,0.0,3.0,1,641,4,187,300,1,1979.0,965,2,7800,60.0,0.0,0,5,5,828,1965,1965,119900
768,0.0,2.0,3,660,1,108,396,3,1974.0,768,2,7200,60.0,0.0,0,8,5,768,1972,2003,133900
1168,800.0,2.86921381337252,3,562,1,29,530,2,1969.0,1968,2,11075,69.0,232.0,189,4,5,784,1969,1969,172000
980,0.0,4.0,4,945,1,0,0,0,1980.0,980,2,9400,35.0,250.0,0,5,6,945,1975,1975,127500
979,979.0,4.0,1,484,3,495,492,1,1946.0,1958,2,7136,82.0,423.0,0,6,6,979,1946,1950,145000
561,668.0,2.0,1,285,5,276,462,3,1980.0,1229,2,1300,24.0,0.0,0,6,6,561,1980,1980,124000
1057,0.0,3.0,1,417,3,640,576,3,1977.0,1057,2,7420,70.0,0.0,0,5,5,1057,1962,1962,132000
1337,0.0,3.0,2,699,6,638,531,2,2003.0,1337,3,8450,65.0,0.0,39,5,7,1337,2003,2003,185000
696,720.0,3.0,1,604,5,92,484,1,1999.0,1416,3,2572,24.0,0.0,44,5,7,696,1999,1999,155000
858,0.0,2.0,4,696,4,162,0,0,1980.0,858,2,7207,50.0,0.0,0,7,5,858,1958,2008,116500
1542,1330.0,4.0,1,896,5,434,619,3,1977.0,2872,2,12227,69.0,424.0,282,7,6,1330,1977,1995,272000
804,744.0,3.0,1,556,1,248,440,1,1976.0,1548,3,2308,24.0,0.0,0,6,6,804,1976,1976,155000
1800,0.0,2.0,1,0,1,1800,702,3,2007.0,1800,4,11923,122.0,0.0,136,5,9,1800,2007,2007,239000
824,1070.0,4.0,1,624,6,193,510,1,2002.0,1894,3,11316,80.0,44.0,40,5,7,817,2002,2003,214900
783,701.0,3.0,1,0,1,783,393,3,2005.0,1484,3,10237,65.0,0.0,72,5,6,783,2005,2007,178900
976,332.0,2.0,1,428,3,300,256,1,1940.0,1308,2,9600,130.0,0.0,70,7,5,728,1940,1950,160000
1098,0.0,3.0,1,902,5,196,260,1,1955.0,1098,2,7390,69.0,151.0,0,7,5,1098,1955,1955,135000
600,0.0,2.86921381337252,1,0,1,600,0,0,1980.0,968,2,5925,50.0,0.0,0,6,3,600,1910,1950,37900
1095,0.0,2.0,4,513,5,75,264,1,1958.0,1095,2,10382,75.0,105.0,0,5,6,588,1958,1958,140000
720,472.0,4.0,1,0,1,720,0,0,1980.0,1192,2,10800,60.0,0.0,0,4,4,720,1949,1950,135000
764,862.0,2.0,1,567,6,197,474,2,2003.0,1626,3,2268,36.0,106.0,27,5,7,764,2003,2004,173000
918,0.0,2.0,1,0,1,918,264,1,1979.0,918,2,7892,55.0,0.0,0,5,6,918,1979,1979,99500
1428,0.0,3.0,1,0,1,1428,480,3,2007.0,1428,3,11639,95.0,0.0,120,5,7,1428,2007,2008,182000
1136,883.0,3.0,1,0,1,728,532,1,1997.0,2019,3,11414,60.0,0.0,135,8,7,728,1910,1993,167500
673,709.0,3.0,1,641,6,32,490,1,2000.0,1382,3,2651,69.0,0.0,50,5,7,673,2000,2000,165000
869,0.0,2.0,1,0,1,440,0,0,1980.0,869,1,5900,51.0,0.0,0,7,4,440,1923,1958,85500
1241,0.0,1.0,1,1106,6,135,569,1,2007.0,1241,3,4274,35.0,0.0,116,5,7,1241,2006,2007,199900
894,0.0,3.0,1,552,1,342,400,1,1999.0,894,2,9450,68.0,0.0,0,5,4,894,1954,1954,110000
1121,0.0,3.0,1,651,3,470,480,1,1963.0,1121,2,8816,80.0,0.0,80,6,5,1121,1963,1963,139000
999,0.0,3.0,3,867,5,77,588,2,1961.0,999,4,12122,69.0,210.0,76,9,7,944,1961,2007,178400
1276,1336.0,4.0,1,854,6,371,676,3,1998.0,2612,3,12203,98.0,975.0,0,5,8,1225,1998,1999,336000
1266,0.0,2.0,3,0,1,1266,388,3,2007.0,1266,3,3182,43.0,16.0,16,5,7,1266,2007,2007,159895
1149,1141.0,4.0,2,0,1,1128,779,1,2002.0,2290,3,11250,69.0,0.0,0,5,8,1128,2002,2002,255900
1302,432.0,4.0,0,0,0,0,539,1,1977.0,1734,3,10125,75.0,0.0,0,5,5,0,1977,1977,126000
1164,0.0,3.0,1,1040,5,124,240,1,1950.0,1164,2,10880,68.0,0.0,48,5,5,1164,1950,1950,125000
1001,634.0,2.0,1,0,1,485,255,1,1950.0,1635,3,5310,59.0,0.0,0,8,6,485,1910,2003,117000
1940,0.0,3.0,3,1646,6,284,606,3,2010.0,1940,4,10159,83.0,450.0,95,5,9,1930,2009,2010,395192
1118,912.0,4.0,1,156,2,692,551,3,1976.0,2030,3,12046,69.0,298.0,224,6,6,848,1976,1976,195000
778,798.0,3.0,1,0,1,770,614,2,2006.0,1576,3,8125,65.0,0.0,50,5,7,770,2006,2006,197000
1407,985.0,3.0,1,1074,6,322,870,3,1997.0,2392,3,9452,82.0,423.0,70,5,8,1396,1997,1998,348000
916,826.0,4.0,1,216,4,700,424,1,1925.0,1742,3,17671,121.0,0.0,169,9,8,916,1882,1986,168000
1020,831.0,3.0,4,536,4,169,440,2,1964.0,1851,3,9760,80.0,340.0,42,8,6,822,1964,1993,187000
750,750.0,3.0,1,0,1,750,564,2,2005.0,1500,3,8846,68.0,0.0,35,5,6,750,2005,2006,173900
1718,0.0,3.0,4,1172,6,528,786,3,2008.0,1718,4,12456,96.0,230.0,48,5,10,1700,2006,2007,337500
774,456.0,3.0,1,384,5,363,305,1,1946.0,1230,2,4712,51.0,0.0,57,7,4,747,1946,1950,121600
1050,0.0,3.0,1,915,3,135,368,1,1961.0,1050,2,10659,69.0,0.0,319,6,5,1050,1961,1961,136500
1442,0.0,2.0,1,0,1,1442,615,2,1970.0,1442,2,11717,69.0,571.0,0,6,6,1442,1970,1970,185000
1077,0.0,3.0,1,0,1,1007,210,1,1922.0,1077,2,9786,60.0,0.0,100,4,3,1007,1922,1950,91000
1208,0.0,2.0,3,686,6,501,632,2,2006.0,1208,3,6762,64.0,24.0,61,5,7,1187,2006,2006,206000
944,0.0,2.0,0,0,0,0,528,1,1956.0,944,1,10206,74.0,0.0,0,3,3,0,1952,1952,82000
691,0.0,2.0,1,0,1,691,216,1,1920.0,691,4,5400,60.0,0.0,20,6,5,691,1920,1950,86000
1574,0.0,3.0,1,24,6,1550,824,2,2006.0,1574,3,11957,75.0,53.0,104,5,8,1574,2006,2006,232000
1680,0.0,4.0,1,0,1,1680,528,1,1976.0,1680,2,11500,69.0,164.0,0,6,5,1680,1976,1976,136905
1504,0.0,1.0,1,16,6,1330,457,3,2005.0,1504,3,3182,43.0,16.0,0,5,7,1346,2005,2006,181000
985,0.0,3.0,3,595,6,390,328,1,1977.0,985,2,8385,65.0,220.0,0,8,5,985,1977,1977,149900
1657,0.0,3.0,1,1237,2,420,484,1,1970.0,1657,2,12155,69.0,0.0,0,3,6,1657,1970,1970,163500
546,0.0,3.0,1,273,4,0,286,2,1970.0,1092,2,2217,21.0,0.0,0,4,4,546,1970,1970,88000
1710,0.0,3.0,2,0,1,1710,550,1,2004.0,1710,3,12118,43.0,108.0,48,5,7,1710,2004,2005,240000
1008,0.0,4.0,1,0,1,1008,0,0,1980.0,1522,2,6000,60.0,0.0,0,5,5,1008,1926,1950,102000
720,551.0,2.86921381337252,1,0,1,720,312,1,1948.0,1271,2,21286,115.0,0.0,0,5,5,720,1948,1950,135000
1664,0.0,4.0,0,0,0,0,0,0,1980.0,1664,2,9825,75.0,0.0,0,5,5,0,1965,1965,100000
900,602.0,3.0,1,0,1,602,180,1,1923.0,1502,3,10592,55.0,0.0,0,7,6,602,1923,1996,165000
1022,0.0,2.0,1,247,1,310,280,1,1956.0,1022,2,7200,60.0,0.0,30,4,5,1022,1910,2006,85000
1082,0.0,2.0,1,336,4,746,240,1,1948.0,1082,2,11664,60.0,206.0,130,5,6,1082,1948,1950,119200
810,855.0,3.0,1,643,6,167,528,3,2001.0,1665,3,8400,70.0,0.0,45,6,8,810,2001,2001,227000
1504,0.0,3.0,4,690,6,814,478,3,1996.0,1504,3,11883,73.0,196.0,66,5,7,1504,1996,1996,203000
1360,0.0,1.0,3,1036,6,184,565,2,1984.0,1360,3,5814,69.0,0.0,0,5,8,1220,1984,1984,187500
802,670.0,3.0,1,0,1,384,402,2,1991.0,1472,3,10784,69.0,76.0,0,5,7,384,1991,1992,160000
1506,0.0,2.0,4,16,6,1346,440,1,2005.0,1506,3,3013,43.0,145.0,20,5,7,1362,2005,2005,213490
1132,0.0,2.0,1,1024,6,108,451,3,2005.0,1132,3,7024,60.0,0.0,64,5,4,1132,2005,2005,176000
1220,0.0,2.0,3,684,6,515,632,2,2006.0,1220,3,7406,64.0,84.0,54,5,7,1199,2006,2006,194000
912,336.0,2.0,1,324,2,588,160,1,1957.0,1248,2,9439,52.0,0.0,0,5,5,912,1930,1950,87000
1504,0.0,2.0,1,16,6,1330,437,3,2005.0,1504,3,3182,43.0,14.0,20,5,7,1346,2005,2006,191000
2898,0.0,2.0,3,1165,5,0,665,3,1976.0,2898,3,15498,69.0,0.0,72,6,8,1565,1976,1976,287000
882,0.0,2.86921381337252,1,138,2,276,461,1,1980.0,882,2,7700,70.0,0.0,0,5,5,882,1972,1972,112500
1264,0.0,3.0,1,697,3,571,461,1,1960.0,1264,2,9300,73.0,324.0,0,5,5,1268,1960,1960,167500
1646,0.0,3.0,4,1513,6,125,800,2,2008.0,1646,3,9520,71.0,338.0,44,5,8,1638,2007,2008,293077
968,408.0,3.0,1,368,3,359,240,1,1941.0,1376,2,9492,79.0,0.0,0,5,5,768,1941,1950,105000
672,546.0,2.86921381337252,1,317,4,355,264,1,1972.0,1218,2,1680,21.0,281.0,28,7,6,672,1972,1972,118000
948,980.0,5.0,2,0,1,686,0,0,1980.0,1928,2,7082,69.0,0.0,0,8,5,686,1916,1995,160000
1687,998.0,5.0,1,523,6,301,672,3,1970.0,3082,2,15863,102.0,0.0,63,3,7,824,1920,1970,197000
1352,1168.0,5.0,1,1012,6,326,796,2,1993.0,2520,3,14541,69.0,0.0,55,7,8,1338,1993,1993,310000
1654,0.0,3.0,1,986,6,668,900,1,2002.0,1654,3,8125,69.0,295.0,136,5,7,1654,2002,2002,230000
954,0.0,2.0,1,0,1,920,240,1,1938.0,954,1,6305,50.0,0.0,0,7,5,920,1938,1950,119750
845,0.0,3.0,0,0,0,0,290,1,1957.0,845,2,11500,69.0,0.0,0,3,4,0,1957,1957,84000
1620,0.0,2.0,4,1022,6,598,912,3,2008.0,1620,4,12898,89.0,70.0,0,5,9,1620,2007,2008,315500
1055,1208.0,3.0,1,0,1,1055,905,3,2001.0,2263,3,9240,69.0,396.0,45,5,8,1055,2001,2002,287000
798,546.0,3.0,1,0,1,546,0,0,1980.0,1344,2,1533,21.0,0.0,0,6,4,546,1970,2008,97000
630,0.0,1.0,3,509,6,121,286,1,1970.0,630,2,1477,21.0,0.0,0,4,4,630,1970,1970,80000
1803,0.0,3.0,1,168,3,284,484,2,1957.0,1803,2,13125,88.0,67.0,0,4,5,1134,1957,2000,155000
800,832.0,4.0,1,400,6,336,484,1,1966.0,1632,3,9130,69.0,252.0,40,8,6,800,1966,2000,173000
1306,0.0,1.0,3,900,5,406,624,1,2005.0,1306,3,5381,34.0,135.0,63,5,6,1306,2005,2005,196000
1532,797.0,4.0,1,1085,6,390,514,1,1990.0,2329,3,11839,86.0,99.0,121,5,7,1475,1990,1990,262280
2524,0.0,4.0,1,1104,5,1420,542,3,1981.0,2524,3,9600,80.0,0.0,120,5,8,2524,1981,1981,278000
1733,0.0,4.0,0,0,0,0,452,1,1955.0,1733,2,13680,69.0,0.0,0,5,3,0,1955,1955,139600
1992,876.0,4.0,3,240,6,1752,716,3,2005.0,2868,4,16056,85.0,208.0,108,5,9,1992,2005,2006,556581
990,0.0,3.0,1,686,6,304,672,1,1996.0,990,2,9245,57.0,0.0,0,5,5,990,1994,1995,145000
1771,0.0,3.0,0,0,0,0,336,1,1960.0,1771,2,21750,100.0,75.0,0,4,5,0,1960,2006,115000
930,0.0,2.0,0,0,1,0,308,1,1946.0,930,3,11100,60.0,0.0,0,7,4,0,1946,2006,84900
1302,0.0,3.0,3,0,1,1302,436,3,2007.0,1302,3,8993,73.0,0.0,22,5,7,1302,2007,2007,176485
1316,0.0,3.0,3,0,1,1316,440,3,2007.0,1316,3,11175,103.0,0.0,20,5,7,1316,2007,2007,200141
1127,850.0,4.0,1,442,3,374,540,2,1964.0,1977,2,9500,100.0,272.0,52,6,6,816,1964,1978,165000
1526,0.0,4.0,3,383,3,833,364,1,1957.0,1526,2,8562,68.0,145.0,78,6,5,1216,1957,2002,144500
1091,898.0,3.0,2,932,6,133,586,3,2002.0,1989,3,11367,90.0,210.0,60,5,8,1065,2002,2002,255000
1523,0.0,2.86921381337252,1,644,5,549,478,3,1976.0,1523,2,11361,104.0,160.0,0,5,6,1193,1976,1976,180000
1364,0.0,2.0,3,659,6,705,484,2,2005.0,1364,3,7052,43.0,240.0,36,5,7,1364,2005,2005,185850
979,871.0,3.0,1,595,6,378,467,3,1994.0,1850,3,29959,69.0,0.0,98,6,7,973,1994,1994,248000
1130,1054.0,3.0,3,936,6,168,836,3,2008.0,2184,4,11308,96.0,154.0,102,5,9,1104,2008,2008,335000
1096,895.0,3.0,2,297,3,0,432,1,1977.0,1991,2,11275,69.0,480.0,0,7,6,854,1932,1950,220000
1338,0.0,2.0,2,616,6,722,582,3,2001.0,1338,3,4920,41.0,0.0,0,5,8,1338,2001,2001,213500
894,0.0,2.0,1,0,1,894,1248,2,1994.0,894,2,18000,120.0,0.0,20,4,3,894,1935,1950,81000
1422,915.0,5.0,1,0,1,662,560,1,1945.0,2337,2,13600,85.0,0.0,57,5,5,662,1900,1950,90000
1103,0.0,2.0,1,397,4,706,440,1,1976.0,1103,3,6000,50.0,0.0,120,6,6,1103,1925,1980,110500
1154,0.0,3.0,2,740,4,184,480,2,1966.0,1154,2,11000,69.0,200.0,58,6,5,1154,1966,1966,154000
1306,954.0,3.0,4,1201,6,105,533,1,1996.0,2260,3,14000,80.0,0.0,44,5,7,1306,1996,1997,328000
799,772.0,3.0,1,0,1,799,380,2,1993.0,1571,2,7837,59.0,0.0,40,7,6,799,1993,1994,178000
798,813.0,4.0,4,674,6,0,442,2,1964.0,1611,2,9760,80.0,360.0,128,6,6,780,1964,1964,167900
1291,1230.0,5.0,1,837,5,105,576,1,1973.0,2521,2,3964,42.0,0.0,20,4,6,942,1973,1973,151400
893,0.0,2.0,1,220,5,625,576,1,1985.0,893,3,9600,60.0,0.0,0,7,5,845,1949,2003,135000
1048,0.0,3.0,1,586,4,462,286,1,1956.0,1048,2,10152,72.0,120.0,20,5,5,1048,1956,1956,135000
829,727.0,4.0,1,298,3,429,441,1,1968.0,1556,2,11700,78.0,0.0,0,6,6,727,1968,1968,154000
1002,454.0,4.0,2,0,1,810,280,1,1954.0,1456,2,7585,50.0,0.0,0,3,5,810,1948,1950,91500
698,728.0,3.0,1,535,4,155,440,3,1977.0,1426,2,7950,75.0,140.0,0,6,6,690,1977,1977,159500
1240,0.0,2.0,3,0,1,1240,826,2,2006.0,1240,3,8556,74.0,0.0,93,5,7,1240,2006,2006,194000
960,780.0,3.0,1,410,4,390,240,1,1940.0,1740,2,13125,75.0,0.0,0,6,7,800,1940,1984,219500
1096,370.0,3.0,1,626,5,170,566,1,1950.0,1466,3,10800,60.0,0.0,21,8,5,796,1936,1989,170000
1096,0.0,3.0,2,75,4,230,299,3,1969.0,1096,2,15870,69.0,0.0,32,5,5,1096,1969,1969,138800
848,0.0,2.86921381337252,2,662,6,186,420,2,2004.0,848,3,4435,37.0,169.0,0,5,6,848,2004,2004,155900
990,0.0,3.0,1,495,6,495,299,1,1996.0,990,2,8775,65.0,0.0,64,5,5,990,1994,1994,126000
1258,0.0,3.0,1,656,5,602,528,1,1971.0,1258,3,11040,80.0,144.0,0,7,6,1258,1971,2004,145000
1040,0.0,3.0,1,824,5,216,308,3,1963.0,1040,2,7500,75.0,0.0,0,5,5,1040,1963,1963,133000
1459,0.0,3.0,1,0,1,1459,527,2,2002.0,1459,3,8749,70.0,100.0,39,5,7,1459,2002,2002,192000
1251,0.0,3.0,1,553,1,698,461,1,1964.0,1251,2,8800,80.0,425.0,116,6,6,1251,1964,1964,160000
691,807.0,3.0,1,592,5,99,409,3,1995.0,1498,2,13031,69.0,0.0,44,5,6,691,1995,1996,187500
996,0.0,2.0,3,747,6,189,564,1,1992.0,996,3,9069,73.0,0.0,0,6,6,936,1992,1992,147000
546,546.0,3.0,1,334,4,212,286,2,1973.0,1092,2,1974,69.0,0.0,96,5,4,546,1973,1973,83500
1082,871.0,3.0,2,0,1,1082,1043,2,2005.0,1953,3,10574,85.0,0.0,50,5,8,1082,2005,2006,252000
970,739.0,3.0,1,0,1,970,380,1,2004.0,1709,3,2522,24.0,50.0,40,5,7,970,2004,2004,137500
1247,0.0,1.0,1,1039,6,208,550,3,2005.0,1247,3,3316,37.0,0.0,84,5,8,1247,2005,2005,197000
1040,0.0,2.0,0,0,0,0,400,1,1987.0,1040,2,8544,60.0,0.0,0,4,3,0,1950,1950,92900
624,628.0,2.0,1,510,4,90,462,1,1999.0,1252,3,2160,24.0,212.0,48,5,7,600,1999,2000,160000
1390,304.0,4.0,1,423,3,758,576,1,1925.0,1694,2,8400,60.0,0.0,0,5,6,1181,1925,1950,136500
1200,0.0,1.0,2,661,6,203,884,1,1977.0,1200,3,9230,71.0,166.0,64,8,5,864,1965,1998,146000
936,0.0,2.0,1,248,4,448,308,3,1956.0,936,2,5868,74.0,0.0,0,7,5,936,1956,2000,129000
1314,0.0,3.0,1,24,6,1290,440,2,2006.0,1314,3,9317,78.0,0.0,22,5,6,1314,2006,2006,176432
773,582.0,3.0,1,0,1,684,0,0,1980.0,1355,3,6882,60.0,0.0,0,7,6,684,1914,2006,127000
1088,0.0,2.0,1,0,1,1074,461,2,1987.0,1088,3,3696,69.0,0.0,74,5,8,1074,1986,1986,170000
757,567.0,3.0,1,672,4,0,240,1,1936.0,1324,2,6000,50.0,0.0,0,6,4,672,1936,1950,128000
1601,0.0,3.0,1,704,5,567,478,2,1978.0,1601,2,11880,82.0,206.0,0,5,7,1271,1978,1978,157000
438,0.0,1.0,1,290,3,0,246,1,1930.0,438,1,8400,60.0,0.0,0,5,2,290,1920,1950,60000
950,0.0,2.86921381337252,1,412,4,251,280,1,1981.0,950,2,9758,61.0,0.0,0,5,5,950,1971,1971,119500
1134,0.0,2.0,1,588,1,422,254,1,1960.0,1134,2,7000,70.0,45.0,16,7,5,1010,1960,2002,135000
1194,0.0,3.0,2,655,5,0,539,3,1954.0,1194,2,8910,79.0,0.0,0,6,6,655,1959,1959,159500
630,672.0,3.0,1,0,1,630,440,1,1970.0,1302,2,2016,24.0,304.0,0,5,5,630,1970,1970,106000
1500,0.0,3.0,3,1032,6,431,712,2,1994.0,2622,3,12256,98.0,362.0,32,5,8,1463,1994,1995,325000
1442,0.0,3.0,2,738,6,172,719,3,1990.0,1442,3,10357,114.0,0.0,244,5,7,910,1990,1991,179900
887,1134.0,3.0,1,0,1,868,422,2,2006.0,2021,3,23257,168.0,0.0,100,5,7,868,2006,2006,274725
948,742.0,3.0,1,0,1,924,463,2,2000.0,1690,2,8063,69.0,0.0,48,5,6,924,2000,2000,181000
1836,0.0,3.0,2,1039,6,797,862,3,2004.0,1836,3,11362,107.0,42.0,185,5,8,1836,2004,2005,280000
773,885.0,3.0,1,219,6,554,431,3,1995.0,1658,2,8000,69.0,0.0,84,5,6,773,1995,1996,188000
1098,866.0,4.0,1,403,1,400,483,2,1976.0,1964,2,10480,80.0,660.0,69,6,7,803,1976,1976,205000
816,0.0,2.0,1,708,6,108,308,1,1957.0,816,2,7100,73.0,0.0,0,7,5,816,1957,1957,129900
1008,0.0,2.0,1,643,4,365,240,1,1953.0,1008,3,8923,66.0,0.0,18,7,5,1008,1953,2006,134500
833,0.0,2.0,1,415,3,418,326,1,1955.0,833,3,5400,90.0,0.0,0,7,5,833,1954,2000,117000
1734,0.0,3.0,1,1004,6,730,928,1,2007.0,1734,4,12085,93.0,328.0,0,5,8,1734,2007,2007,318000
779,640.0,3.0,1,353,6,55,527,3,2002.0,1419,3,7750,69.0,0.0,0,5,8,408,2002,2002,184100
894,0.0,3.0,1,702,4,192,450,2,1967.0,894,3,9764,57.0,0.0,0,7,5,894,1967,2003,130000
